Outcome,Feature,rho,pVal
GRAVIDITY,373.0104_9.48,0.0528099967988243,0.372245342727542
GRAVIDITY,141.0169_9.5,0.0887008494710354,0.746858250731398
GRAVIDITY,308.0303_9.51,0.0430611840677073,0.288276114388283
GRAVIDITY,469.0134_9.51,-0.0889568618568697,0.749915475936147
GRAVIDITY,308.0304_9.63,-0.0286733872134316,0.17741679179868
GRAVIDITY,459.0581_9.77,-0.105568394202054,0.960433695448372
GRAVIDITY,268.0411_9.8,-0.0886204734894363,0.745899581904135
GRAVIDITY,104.0353_9.83,-0.0767461625782539,0.610292534037271
GRAVIDITY,93.0458_9.84,0.0858549443447854,0.713250477974392
GRAVIDITY,217.0827_10.03,0.00284714618928866,0.0151707794463549
GRAVIDITY,155.0461_10.09,0.201018345387242,2.66952420906486
GRAVIDITY,124.0073_10.13,0.169123468985397,1.99906710532689
GRAVIDITY,307.1144_10.15,-0.00923877255158688,0.0511325006978932
GRAVIDITY,227.0437_10.15,0.172740388157357,2.06988621423231
GRAVIDITY,113.0243_10.16,0.163801289018646,1.89723161750983
GRAVIDITY,280.1034_10.16,0.00957416862295108,0.0530934956354865
GRAVIDITY,308.0984_10.17,0.0182885127020055,0.106692155856222
GRAVIDITY,262.9861_10.19,-0.086010734827638,0.715072366888138
GRAVIDITY,186.0408_10.2,-0.0984789349361917,0.867641302538429
GRAVIDITY,215.0326_10.21,0.126989585594287,1.26818585244077
GRAVIDITY,174.0406_10.22,0.0276155996037445,0.169863491671228
GRAVIDITY,167.0209_10.23,0.0591616839372925,0.43092937195999
GRAVIDITY,110.0722_10.29,-0.0358417340167894,0.230739564599336
GRAVIDITY,173.093_10.35,-0.0231259560389891,0.138692181738165
GRAVIDITY,85.0295_10.39,0.0613268739601229,0.451663690952365
GRAVIDITY,129.0193_10.51,0.194703373203332,2.52844240891953
GRAVIDITY,214.0485_10.52,0.00613387815129524,0.0333306697090335
GRAVIDITY,217.0827_10.52,-0.0483893178108731,0.333263262197055
GRAVIDITY,115.0036_10.52,0.09603739045811,0.836705668553244
GRAVIDITY,363.0531_10.52,0.0251021136606512,0.152236309720646
GRAVIDITY,138.9706_10.53,0.138922441973548,1.45793715896752
GRAVIDITY,346.0555_10.53,0.0138107766900796,0.0785099607647175
GRAVIDITY,417.0375_10.54,0.0415901051452297,0.276235300348969
GRAVIDITY,233.0777_10.64,0.0529533835808129,0.373535162811613
GRAVIDITY,234.0811_10.64,0.068843020535709,0.526563364630423
GRAVIDITY,321.1301_10.65,0.12741726520008,1.27475707558167
GRAVIDITY,292.0809_10.68,-0.0327938966404725,0.207609937459633
GRAVIDITY,133.0142_10.82,0.0419250050685593,0.278962110218587
GRAVIDITY,175.0723_10.82,0.0189811353582546,0.111174178181918
GRAVIDITY,279.0718_10.83,0.188116015748446,2.3857091753587
GRAVIDITY,538.0122_10.84,-0.0702267774041036,0.540852465215147
GRAVIDITY,187.0724_10.91,0.0430716031764331,0.288361978041414
GRAVIDITY,369.0604_10.92,0.0754373240630782,0.596069649852692
GRAVIDITY,261.0724_11.02,-0.0861521370174883,0.716727780272855
GRAVIDITY,351.0119_11.05,0.0719479149360007,0.5588443340363
GRAVIDITY,274.1041_11.05,0.0359667633214992,0.231702986140573
GRAVIDITY,313.0649_11.07,0.0205762512893728,0.12162262736165
GRAVIDITY,133.0142_11.09,0.0868685747793964,0.72514137900473
GRAVIDITY,96.9601_11.21,0.100932386967103,0.899253129085012
GRAVIDITY,129.0192_11.27,0.151368811568581,1.67021885456439
GRAVIDITY,433.0217_11.3,-0.0554946538138416,0.396661763043577
GRAVIDITY,274.1043_11.33,0.0100484861439928,0.0558794677966635
GRAVIDITY,111.0086_11.55,-0.0191845560524252,0.112496828237323
GRAVIDITY,313.0649_11.61,0.154380430138374,1.72382446991203
GRAVIDITY,205.0352_11.67,0.0791767917995752,0.637084361038638
GRAVIDITY,115.0036_11.76,0.161430693709507,1.85277574832381
GRAVIDITY,275.0882_11.86,-0.0902066587559324,0.76492086336674
GRAVIDITY,343.0196_12.02,0.0563088327385585,0.404178362946478
GRAVIDITY,115.0036_12.05,0.0944025826842268,0.816281943347198
GRAVIDITY,88.988_12.1,0.0257987055011769,0.157076479804379
GRAVIDITY,365.0835_12.14,0.165181572850798,1.92337205077373
GRAVIDITY,239.0164_12.25,0.272536099977277,4.57264668237637
GRAVIDITY,496.8848_12.41,-0.0260844867690848,0.159072165281211
GRAVIDITY,159.1139_12.46,0.209000871115317,2.85388696367421
GRAVIDITY,131.0825_12.55,0.104572128948653,0.947125800454907
GRAVIDITY,274.1406_13.2,0.00839978622514182,0.0462596875947992
GRAVIDITY,191.0681_13.28,-0.00718868887277495,0.0393074369806943
GRAVIDITY,201.0881_13.65,0.173092653261896,2.07685365084146
GRAVIDITY,201.0881_13.93,0.132996945996769,1.36204596737582
GRAVIDITY,239.0165_14.46,0.277902933267139,4.73927283441418
GRAVIDITY,173.1042_15.08,0.0634950408711607,0.472802145854258
GRAVIDITY,307.1508_15.79,-0.00848214679887919,0.0467359792101381
GRAVIDITY,145.0982_15.96,0.103036550781682,0.926786062604613
GRAVIDITY,305.0476_16.22,-0.130560859147067,1.32357890743816
GRAVIDITY,319.0631_15.95,0.0914867206851034,0.78042873646065
GRAVIDITY,183.1125_15.11,0.0956419604745637,0.831744250824044
GRAVIDITY,174.1076_15.07,0.0555328572125029,0.397013294905725
GRAVIDITY,239.0165_14.51,0.253329217263297,4.0044518485915
GRAVIDITY,239.0165_14.35,0.30916770166509,5.78078741390096
GRAVIDITY,239.0165_14.16,0.303801860671298,5.59325826087862
GRAVIDITY,140.0118_13.39,0.125664374193971,1.24793169298531
GRAVIDITY,201.088_13.35,0.0887703101958742,0.747687175540713
GRAVIDITY,296.0377_12.73,0.25440288161009,4.03507099963759
GRAVIDITY,305.0475_12.55,0.0939406688640492,0.810553262037884
GRAVIDITY,425.0804_12.38,0.154582858536476,1.72745921549924
GRAVIDITY,340.9303_12.25,0.00738863653070361,0.0404485885498751
GRAVIDITY,120.0124_12.24,0.228101082001867,3.32287468583263
GRAVIDITY,274.1406_12.23,-0.141706824743512,1.50414186981852
GRAVIDITY,240.0512_12.21,0.1572432042978,1.77559879787523
GRAVIDITY,335.0729_12.12,0.165301640675163,1.92565487359991
GRAVIDITY,193.0141_12.04,0.11213193655128,1.05031924924333
GRAVIDITY,321.0936_11.78,0.144965028886483,1.55914601984281
GRAVIDITY,373.009_11.73,0.0776809054753695,0.620537460581177
GRAVIDITY,129.0668_11.65,0.0498470007364175,0.3459500600688
GRAVIDITY,154.9986_11.54,0.0270231988504769,0.165668379971051
GRAVIDITY,357.0288_11.54,0.0567409776766624,0.408189198148312
GRAVIDITY,165.0404_11.32,-0.00822216522876848,0.0452340260670796
GRAVIDITY,195.0508_11.32,0.0256855837492966,0.156288125453749
GRAVIDITY,300.0487_11.3,0.0450199765081597,0.30456317241176
GRAVIDITY,234.0811_11.29,0.0174033846083461,0.101012535131678
GRAVIDITY,85.0295_11.28,0.119986237215251,1.16298004674299
GRAVIDITY,157.0617_11.28,-0.0799150600750041,0.645319810376587
GRAVIDITY,169.0618_11.28,-0.0325919643904056,0.206101540012788
GRAVIDITY,335.1093_11.27,0.112229181566055,1.05168000190669
GRAVIDITY,143.0825_11.13,0.150914836116956,1.66221452219805
GRAVIDITY,538.0123_11.05,0.0435335169966107,0.292176858200244
GRAVIDITY,337.0195_10.92,0.0165569560613826,0.095631566364398
GRAVIDITY,329.1397_10.92,0.0687919172881491,0.526038651750313
GRAVIDITY,333.0228_10.91,0.0919317654721059,0.785853481757041
GRAVIDITY,247.0933_10.91,0.07785604573157,0.622465129291685
GRAVIDITY,292.0863_10.91,0.124997055087484,1.23779400543654
GRAVIDITY,407.0074_10.84,0.0105381842541059,0.0587714604030093
GRAVIDITY,315.041_10.83,0.0907573830742967,0.77157557720374
GRAVIDITY,160.0614_10.82,0.0935633710556697,0.80588770886625
GRAVIDITY,162.0408_10.82,0.172521586874115,2.06556482985217
GRAVIDITY,333.0589_10.79,0.0636334661728036,0.47416453564067
GRAVIDITY,189.0401_10.7,0.115818812596114,1.10250670590477
GRAVIDITY,258.0381_10.7,0.018904728560932,0.110678117177747
GRAVIDITY,308.0986_10.65,-0.000585454680783659,0.00307746746869222
GRAVIDITY,397.9882_10.65,-0.00902394045262135,0.0498803315757258
GRAVIDITY,245.0777_10.64,0.03705431981326,0.240131974949518
GRAVIDITY,204.0513_10.64,0.0360014936839185,0.231970808093923
GRAVIDITY,346.0554_10.63,0.081547883256749,0.663696608809472
GRAVIDITY,337.0387_10.62,0.0449249750935985,0.303766523823976
GRAVIDITY,169.0618_10.62,-0.100071570127137,0.888101681207223
GRAVIDITY,292.0863_10.58,-0.0233422765820583,0.140161364182938
GRAVIDITY,247.0933_10.53,-0.0294176092652752,0.182779217292377
GRAVIDITY,171.0774_10.53,0.0332930215632423,0.211351089141886
GRAVIDITY,133.0335_10.52,0.0731396625150196,0.571444940298708
GRAVIDITY,203.0673_10.52,-0.0676006658571647,0.513867549264481
GRAVIDITY,307.1145_10.51,-0.0122866099279038,0.069227605986315
GRAVIDITY,147.0298_10.51,0.223966184281823,3.21796899971403
GRAVIDITY,253.0497_10.41,-0.103171006899049,0.928558692412859
GRAVIDITY,159.0774_10.4,-0.123274925259518,1.2118216558727
GRAVIDITY,173.009_10.39,0.0317415666591656,0.199781841634439
GRAVIDITY,632.2059_10.38,0.0507688437846345,0.354057980905893
GRAVIDITY,124.0403_10.34,0.0837279577206163,0.688582684487695
GRAVIDITY,203.0204_10.31,-0.0140171742724576,0.079778993667472
GRAVIDITY,217.0296_10.22,0.140346386832742,1.48147452527039
GRAVIDITY,173.009_10.19,0.0436605308934587,0.29322868098736
GRAVIDITY,132.0301_10.17,0.0001637288514056,0.000858463689870285
GRAVIDITY,189.088_10.16,-0.000224258911622215,0.00117626419631197
GRAVIDITY,131.0825_10.16,0.0516941598690934,0.362262710754619
GRAVIDITY,195.0508_10.15,0.0413678308257457,0.274430169487598
GRAVIDITY,227.1148_10.12,-0.119730443700604,1.15922265639863
GRAVIDITY,127.0512_10.12,0.0111018084213688,0.0621198020924294
GRAVIDITY,154.0621_10.12,0.0872213360319703,0.729300161772363
GRAVIDITY,253.0558_10.11,0.148039658256667,1.6119825933346
GRAVIDITY,165.0403_10.11,-0.0181227992584616,0.105624715842253
GRAVIDITY,203.0284_10.03,0.0163679236602143,0.0944365402962302
GRAVIDITY,110.0723_9.84,0.0533195408303199,0.376836172899657
GRAVIDITY,231.0596_9.8,-0.0714195172791917,0.553294872310656
GRAVIDITY,432.0472_9.79,-0.0871374870141293,0.728310684829556
GRAVIDITY,213.0491_9.78,-0.092675491375915,0.794957048870982
GRAVIDITY,586.0597_9.63,-0.0344212621938372,0.219874928799388
GRAVIDITY,246.0415_9.58,0.00872426703974565,0.0481387525723816
GRAVIDITY,551.0117_9.5,-0.0973462289732857,0.853224648575681
GRAVIDITY,633.0363_9.5,0.0500514137266572,0.347742265460331
GRAVIDITY,387.1659_9.49,0.0841318222207501,0.693237003021204
GRAVIDITY,291.0072_9.48,0.0489891607846591,0.338464090810003
GRAVIDITY,308.0303_9.46,-0.0890858603458559,0.751458065579772
GRAVIDITY,446.0628_9.39,0.0333872896898091,0.21205971327822
GRAVIDITY,74.0247_9.37,0.0392492787181642,0.257411176210651
GRAVIDITY,217.0325_9.35,0.0384544495667952,0.251112682883293
GRAVIDITY,179.056_9.28,0.108410826292062,0.998887298063443
GRAVIDITY,132.0666_9.25,-0.0165956556080785,0.0958765188047432
GRAVIDITY,201.1243_9.02,0.172605435891956,2.06722030229055
GRAVIDITY,150.0229_9.02,0.0202681433599095,0.11959067144918
GRAVIDITY,221.0382_9.02,-0.0584298655863129,0.424005685129217
GRAVIDITY,416.9922_9.02,-0.0453945682742543,0.307711067117388
GRAVIDITY,287.076_9.01,0.0629517587733148,0.46747002239532
GRAVIDITY,199.9966_9,-0.0382773247184564,0.249715503075825
GRAVIDITY,119.0542_8.99,0.121015963258155,1.17816635515463
GRAVIDITY,275.0647_8.99,0.101050966347363,0.900794368868666
GRAVIDITY,165.0404_8.91,-0.0193110738012386,0.113320896192543
GRAVIDITY,159.0298_8.9,-0.0417587954769809,0.277607748453813
GRAVIDITY,173.093_8.9,-0.0693089035401631,0.531356742135015
GRAVIDITY,205.0829_8.89,0.0565107649886254,0.406050708606042
GRAVIDITY,259.0127_8.89,0.231372490380308,3.40721294617744
GRAVIDITY,258.9915_8.88,-0.152099637623491,1.68314642664136
GRAVIDITY,235.0756_8.84,0.0405491865687177,0.267813843067875
GRAVIDITY,143.0825_8.82,0.0306525217233011,0.191765430706536
GRAVIDITY,80.9652_8.81,0.112689606942129,1.05813430547975
GRAVIDITY,79.9574_8.79,0.184031273770314,2.29945395734529
GRAVIDITY,177.0404_8.76,0.0228133827772148,0.136575094051868
GRAVIDITY,217.108_8.73,0.0497889514163737,0.34544169761439
GRAVIDITY,305.0334_8.71,0.0411033839233239,0.272287389014531
GRAVIDITY,278.0702_8.71,-0.0902175740126928,0.765052505377039
GRAVIDITY,160.0615_8.69,-0.10763088158173,0.988264228281428
GRAVIDITY,191.0561_8.68,-0.039796033852252,0.261771236516741
GRAVIDITY,253.0353_8.66,-0.0243683107175334,0.147174791789975
GRAVIDITY,303.0178_8.65,-0.119630221797622,1.15775211082811
GRAVIDITY,535.2179_8.65,0.0070929323021044,0.0387618580150271
GRAVIDITY,439.1608_8.62,-0.0387739689010534,0.253638997391409
GRAVIDITY,160.0444_8.59,-0.0697876863935159,0.536301318829785
GRAVIDITY,95.0503_8.57,0.124343628125965,1.22790716784125
GRAVIDITY,211.0281_8.55,-0.0713411258897308,0.552473526253646
GRAVIDITY,300.0393_8.54,0.0109410564581706,0.0611626580343656
GRAVIDITY,285.0613_8.49,0.0396868812846482,0.26089902103039
GRAVIDITY,202.0833_8.46,-0.0819780436027146,0.668575230591269
GRAVIDITY,338.0984_8.45,0.0591547378648086,0.4308634556702
GRAVIDITY,600.2502_8.44,-0.0752150497435942,0.593668372086948
GRAVIDITY,224.0563_8.42,0.143330717260635,1.53142939220361
GRAVIDITY,245.0122_8.41,-0.243011322736537,3.71697521661337
GRAVIDITY,72.9931_8.4,0.111571289272225,1.0424906819314
GRAVIDITY,403.0533_8.38,0.0712180811771593,0.551185342572144
GRAVIDITY,152.9958_8.38,0.141636867870639,1.50297197195709
GRAVIDITY,335.1263_8.36,-0.19217152978296,2.4730501272124
GRAVIDITY,216.0876_8.33,0.0861030183620666,0.71615254903126
GRAVIDITY,200.0675_8.33,0.0330459398420302,0.209496831991222
GRAVIDITY,256.0937_8.31,0.0301171779940082,0.187856306493628
GRAVIDITY,224.9795_8.27,0.0858633788613729,0.713349062399943
GRAVIDITY,259.0126_8.26,0.293613460781558,5.24730540945835
GRAVIDITY,217.108_8.25,-0.0654320027980924,0.492006213484593
GRAVIDITY,347.0219_8.25,-0.104510606592367,0.946306883208218
GRAVIDITY,127.0513_8.24,-0.0549885828185879,0.392015932649432
GRAVIDITY,125.0971_8.23,-0.00518524310921189,0.0280174722276838
GRAVIDITY,216.0988_8.22,0.124074715891233,1.22384975352189
GRAVIDITY,429.1224_8.21,-0.0872297705485579,0.729399728165793
GRAVIDITY,231.0873_8.19,0.0662025206957678,0.499729793999632
GRAVIDITY,445.1363_8.19,-0.0303910517090867,0.189853564054692
GRAVIDITY,196.0727_8.17,0.0851062569606307,0.704523757537131
GRAVIDITY,193.087_8.16,0.111458167520345,1.04091453864534
GRAVIDITY,278.1243_8.16,-0.0837651688232085,0.689010944521623
GRAVIDITY,111.0199_8.15,0.188303559705511,2.38971067525683
GRAVIDITY,211.0976_8.15,0.10835625000826,0.998142186772473
GRAVIDITY,188.0929_8.14,-0.0629438204047618,0.467392285906175
GRAVIDITY,132.0302_8.14,-0.10764278913456,0.988426004610664
GRAVIDITY,155.0713_8.11,0.0624317956330934,0.462388969111871
GRAVIDITY,203.0674_8.08,0.118056936380025,1.13478754352102
GRAVIDITY,197.0818_8.07,-0.00938017474143717,0.0519583431978833
GRAVIDITY,171.0775_8.07,0.0873810956990994,0.731187098071488
GRAVIDITY,257.0488_8.05,0.112839443648566,1.0602388535293
GRAVIDITY,326.0879_8.04,-0.115890754061125,1.10353725718257
GRAVIDITY,187.0612_8.03,0.110122040863268,1.02238499948106
GRAVIDITY,83.0139_8.02,0.136806370606139,1.42331352854317
GRAVIDITY,337.1586_8.01,-0.0239629577732959,0.144395136959588
GRAVIDITY,199.0376_8.01,-0.0573165093967548,0.413553728373695
GRAVIDITY,288.0722_7.97,-0.0574400502573609,0.414708664912711
GRAVIDITY,271.0821_7.97,0.11705372505414,1.12026178870814
GRAVIDITY,227.1036_7.96,-0.0785600797926141,0.630239874446148
GRAVIDITY,188.0757_7.95,-0.0210451111820343,0.124727415377761
GRAVIDITY,126.0308_7.94,0.0218716938076153,0.13023839972812
GRAVIDITY,463.0932_7.89,0.048960880346689,0.338218267644629
GRAVIDITY,202.0721_7.85,0.0148487183783842,0.0849209554348162
GRAVIDITY,118.9805_7.84,0.0596285592378157,0.435368682710635
GRAVIDITY,129.0192_7.83,0.119388713934441,1.15421225846364
GRAVIDITY,265.1805_7.83,0.0240041380601646,0.144676995847657
GRAVIDITY,239.077_7.82,0.127065496243575,1.26935096978263
GRAVIDITY,360.1299_7.81,0.129894036188615,1.31314596942936
GRAVIDITY,180.0665_7.81,0.0954167092668724,0.828924126975205
GRAVIDITY,546.1719_7.8,0.145564375712235,1.56937447787412
GRAVIDITY,126.0196_7.8,0.0831390300035907,0.681820356494746
GRAVIDITY,555.1546_7.8,0.0789698980691626,0.634784633929201
GRAVIDITY,367.0946_7.79,0.0998433420312383,0.885156014935268
GRAVIDITY,215.0328_7.79,0.152371526746431,1.68796907622383
GRAVIDITY,215.028_7.79,0.0107480548727258,0.0600157714706099
GRAVIDITY,192.0335_7.78,0.0647823127138651,0.485531106349652
GRAVIDITY,113.0243_7.75,0.15422662424766,1.72106544163287
GRAVIDITY,321.0032_7.68,0.0289750452184455,0.17958555608522
GRAVIDITY,319.0062_7.68,0.0318973571420182,0.200935652637387
GRAVIDITY,187.0724_7.6,-0.160507362217186,1.83561040512038
GRAVIDITY,211.0977_7.59,0.129124510587009,1.30115761990588
GRAVIDITY,291.1963_7.58,0.0928883388827423,0.797571197024401
GRAVIDITY,353.1967_7.58,0.0878529324799683,0.736772729518585
GRAVIDITY,80.9651_7.56,0.108563639886708,1.00097502490697
GRAVIDITY,206.0492_7.53,0.202510311815109,2.70346871013149
GRAVIDITY,152.0022_7.52,0.18547601205654,2.3297657023316
GRAVIDITY,173.0566_7.51,0.0878911358786296,0.737225815920202
GRAVIDITY,116.0352_7.47,0.18250507762558,2.26766540131631
GRAVIDITY,74.0247_7.47,0.192426549872725,2.47859930729651
GRAVIDITY,146.0458_7.41,0.150202367539324,1.64969271016776
GRAVIDITY,209.0666_7.38,-0.0324386546477258,0.204958330757351
GRAVIDITY,171.0662_7.37,0.0658636515881617,0.496327089717854
GRAVIDITY,181.0717_7.36,0.166447246486967,1.94750796557318
GRAVIDITY,294.1123_7.36,-0.245805132319158,3.79361135702841
GRAVIDITY,214.0488_7.35,0.0713555141827331,0.552624241826502
GRAVIDITY,213.1132_7.35,-0.123108219519905,1.20932196872836
GRAVIDITY,219.0452_7.35,0.0591557301608777,0.430872872048263
GRAVIDITY,391.1144_7.34,-0.00952753070770221,0.0528203668700135
GRAVIDITY,201.1132_7.34,0.0573070825840981,0.413465650239164
GRAVIDITY,285.0451_7.34,0.155762488398875,1.74871969624628
GRAVIDITY,217.048_7.34,0.109834771151256,1.01842202473691
GRAVIDITY,303.0985_7.34,0.0264407210579007,0.161567982832629
GRAVIDITY,233.0566_7.34,0.0456724111736093,0.3100528387854
GRAVIDITY,336.0723_7.34,0.200054130372211,2.64771182125705
GRAVIDITY,199.0724_7.34,0.0483426798956243,0.332860057665716
GRAVIDITY,232.0284_7.33,-0.202802493719529,2.71014384313257
GRAVIDITY,321.0033_7.33,0.115680883442505,1.1005322020744
GRAVIDITY,165.0717_7.33,0.0443258654078069,0.298758419166436
GRAVIDITY,146.0822_7.33,-0.0969532797299122,0.848249512310363
GRAVIDITY,259.1184_7.32,0.0272826842725531,0.167502848168292
GRAVIDITY,555.1547_7.32,-0.274475046496347,4.63244435527923
GRAVIDITY,189.0404_7.32,0.156372960645177,1.75977552064026
GRAVIDITY,102.0196_7.28,0.0752587107706357,0.594139728207373
GRAVIDITY,258.1456_7.27,0.162967264172546,1.88152785046191
GRAVIDITY,235.0722_7.27,0.0483034842008938,0.332521323735724
GRAVIDITY,184.0727_7.25,0.0953254412292793,0.827782715185784
GRAVIDITY,415.1971_7.23,-0.104928859385503,0.951880811268209
GRAVIDITY,225.088_7.21,-0.0366990778205133,0.237369083702945
GRAVIDITY,157.077_7.19,-0.0396427241095722,0.260546423463798
GRAVIDITY,489.2702_7.18,-0.113559354446717,1.07037865913197
GRAVIDITY,225.0879_7.15,-0.0489911453767973,0.338481343874183
GRAVIDITY,491.2283_7.11,-0.212258579110254,2.9310796512347
GRAVIDITY,294.1123_7.09,-0.0433439884474078,0.290609614375337
GRAVIDITY,345.1646_7.02,-0.154739145167363,1.73026818125045
GRAVIDITY,541.265_7,0.0109266681651682,0.0610770718032459
GRAVIDITY,281.0458_7,-0.0382455712442444,0.249465275204608
GRAVIDITY,157.0366_7,0.202463128463888,2.7023916151217
GRAVIDITY,307.0381_6.99,0.0263891216623062,0.161205911753208
GRAVIDITY,114.056_6.98,0.0383859811380256,0.250572319543485
GRAVIDITY,259.0278_6.98,-0.0669080432009156,0.506844057037741
GRAVIDITY,256.0591_6.98,0.0681960434986396,0.519936116472751
GRAVIDITY,160.0615_6.97,0.216889128716825,3.04276904190268
GRAVIDITY,315.1447_6.96,0.115665999001469,1.10031922917556
GRAVIDITY,235.0393_6.91,-0.0441288946380856,0.297117851506397
GRAVIDITY,575.2537_6.83,-0.0246808839793077,0.149326153147692
GRAVIDITY,116.0352_6.81,-0.0331665038144289,0.210401062512817
GRAVIDITY,144.0455_6.79,-0.0395484559830053,0.259794175092573
GRAVIDITY,361.0069_6.69,0.0930327179608,0.799346659098583
GRAVIDITY,99.02_6.69,0.0718099857823923,0.55739352846454
GRAVIDITY,367.1052_6.68,0.13695769575668,1.42577550810239
GRAVIDITY,208.0615_6.64,-0.0180027314340975,0.104852483154074
GRAVIDITY,442.1851_6.64,0.0224715367814013,0.134267597114142
GRAVIDITY,142.0662_6.64,0.0669085393489501,0.506849074245326
GRAVIDITY,541.2649_6.64,-0.0134332080357776,0.076195934340688
GRAVIDITY,203.0826_6.64,-0.030341933053665,0.18949496097317
GRAVIDITY,571.2894_6.58,0.116307518410158,1.10951658049706
GRAVIDITY,128.0716_6.57,-0.198161525004232,2.60518205215934
GRAVIDITY,155.0098_6.56,0.169963447607911,2.01539710983411
GRAVIDITY,597.3051_6.53,0.0702729191713179,0.541331637705062
GRAVIDITY,169.0142_6.52,-0.0797116393808335,0.643046074037787
GRAVIDITY,130.0509_6.47,0.213982693530358,2.97239489855074
GRAVIDITY,573.2379_6.47,-0.186522388261432,2.35185331660222
GRAVIDITY,619.2902_6.42,-0.00339017952016504,0.0181230757395829
GRAVIDITY,440.8599_6.42,-0.0898796972011558,0.760982331307705
GRAVIDITY,148.9911_6.41,0.0910272876050987,0.774846510982047
GRAVIDITY,539.2493_6.32,-0.0859095206285873,0.713888484317153
GRAVIDITY,328.1511_6.31,-0.220671761332329,3.13573183265934
GRAVIDITY,132.0131_6.29,0.123361255017532,1.21311714091665
GRAVIDITY,131.0097_6.29,0.125567129179196,1.24645182049211
GRAVIDITY,131.0906_6.28,0.00473275610169096,0.0255037281077505
GRAVIDITY,194.0491_6.26,0.0796153866621284,0.641971417934458
GRAVIDITY,119.0348_6.24,0.282390096091722,4.88127284248169
GRAVIDITY,190.0509_6.23,0.166577733420057,1.95000534779469
GRAVIDITY,336.1593_6.22,-0.0628887479729254,0.466853128364746
GRAVIDITY,207.0774_6.2,0.158548073628699,1.79946350498615
GRAVIDITY,182.0128_6.2,0.0701736895644054,0.540301374924763
GRAVIDITY,193.0133_6.2,0.130844159674802,1.32802389564517
GRAVIDITY,238.9605_6.18,-0.0403537042431001,0.266241386871526
GRAVIDITY,289.0719_6.16,-0.0475681928136723,0.326188740283001
GRAVIDITY,254.0721_6.14,-0.0638656634529788,0.476453297441271
GRAVIDITY,344.0973_6.13,0.122733131605776,1.20370701105968
GRAVIDITY,181.0505_6.1,0.328836498199248,6.50042379201875
GRAVIDITY,147.0451_6.08,0.101656763097564,0.90868754013514
GRAVIDITY,251.067_6.07,0.00925018395638182,0.0511990985427884
GRAVIDITY,466.3076_6.04,-0.0271690663726383,0.166699018361211
GRAVIDITY,133.0505_5.99,0.166835234249995,1.95493860755351
GRAVIDITY,182.0458_5.95,0.140429243554514,1.48285004028572
GRAVIDITY,171.0411_5.94,-0.0683215689513839,0.521219256849587
GRAVIDITY,611.3811_5.92,-0.0962348573758658,0.839188358455418
GRAVIDITY,301.1208_5.89,0.0113206097046108,0.0634253537761017
GRAVIDITY,480.3091_5.88,-0.0130794544871346,0.0740365935526703
GRAVIDITY,345.1552_5.87,0.0509107421225194,0.355311871783391
GRAVIDITY,568.3623_5.86,-0.0624997679138284,0.46305195804435
GRAVIDITY,368.9981_5.85,-0.157519062605016,1.7806300679133
GRAVIDITY,322.9881_5.84,-0.11079977907848,1.03176392082533
GRAVIDITY,282.9503_5.84,0.0738481619083747,0.578991572778549
GRAVIDITY,506.3248_5.83,-0.137310953157289,1.4315312245697
GRAVIDITY,508.3404_5.83,-0.0628684059035083,0.466654041683701
GRAVIDITY,78.9189_5.82,-0.080427580994707,0.651063911626749
GRAVIDITY,129.0193_5.74,0.163825600272339,1.89769040315964
GRAVIDITY,217.1079_5.73,0.0514277283745334,0.359893459890799
GRAVIDITY,452.2779_5.73,-0.00391113495645558,0.020973161035654
GRAVIDITY,476.2779_5.71,-0.263629746608847,4.30375386943607
GRAVIDITY,478.2935_5.68,-0.141354559638973,1.49825562383357
GRAVIDITY,498.2621_5.66,0.171842856362834,2.05219029974792
GRAVIDITY,145.0618_5.66,0.125176164527961,1.24051094055151
GRAVIDITY,502.2931_5.66,-0.0569409253345911,0.410049944160141
GRAVIDITY,217.1081_5.65,0.0751713887165527,0.59319717405826
GRAVIDITY,310.1439_5.63,0.0492531115390463,0.34076141505723
GRAVIDITY,231.0774_5.62,-0.0013018924426918,0.00687301398301303
GRAVIDITY,127.0512_5.6,0.213009251086547,2.94902876230501
GRAVIDITY,175.0247_5.6,-0.076791312049399,0.610785706095321
GRAVIDITY,174.0407_5.58,0.101494522690262,0.906570476896808
GRAVIDITY,301.2018_5.56,-0.0913735989332232,0.779052592239017
GRAVIDITY,526.2935_5.56,0.0402708475213282,0.265575753662392
GRAVIDITY,118.0509_5.55,0.107649239059009,0.98851363873449
GRAVIDITY,502.2839_5.55,0.0416933039364187,0.277074661142932
GRAVIDITY,174.077_5.55,0.00160206200360206,0.00847295175625038
GRAVIDITY,352.156_5.55,-0.0662913311939545,0.500623110052146
GRAVIDITY,687.5473_5.54,0.0997401432400494,0.883825562037237
GRAVIDITY,167.0212_5.54,0.122772823448541,1.20430057493194
GRAVIDITY,432.1298_5.53,0.0740471172702343,0.581118217858932
GRAVIDITY,148.0768_5.52,-0.0615521251678142,0.453842232694251
GRAVIDITY,481.2435_5.5,-0.0691104443263382,0.529312668135454
GRAVIDITY,817.6473_5.5,0.14524634482208,1.56394267722917
GRAVIDITY,170.0458_5.49,0.102442661584311,0.918975499431695
GRAVIDITY,100.0404_5.46,0.16330365253998,1.88785339906444
GRAVIDITY,809.5219_5.46,0.206115770294337,2.78647156640449
